,date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,year,month,day,dayofweek,week,coordinates,station,tmax,tmin,tavg,depart,dewpoint,wetbulb,sunrise,sunset,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,heatcool,normal
3903,2009-06-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,14,0,2009,6,2,2,23,"(41.916265, -87.800515)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3904,2009-06-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,12,0,2009,6,2,2,23,"(41.916265, -87.800515)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3905,2009-06-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,2009,6,2,2,23,"(41.916265, -87.800515)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3906,2009-06-02,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,3,0,2009,6,2,2,23,"(41.846075, -87.716277)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3907,2009-06-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,2,0,2009,6,2,2,23,"(41.682587, -87.707973)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3908,2009-06-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,3,0,2009,6,2,2,23,"(41.682587, -87.707973)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3909,2009-06-02,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,13,0,2009,6,2,2,23,"(41.963976, -87.69181)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3910,2009-06-02,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,50,0,2009,6,2,2,23,"(41.963976, -87.69181)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3911,2009-06-02,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,50,0,2009,6,2,2,23,"(41.963976, -87.69181)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3912,2009-06-02,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,13,0,2009,6,2,2,23,"(41.963976, -87.69181)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3913,2009-06-02,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,4,0,2009,6,2,2,23,"(41.964242, -87.757639)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3914,2009-06-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,12,0,2009,6,2,2,23,"(42.008314, -87.777921)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3915,2009-06-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,11,0,2009,6,2,2,23,"(42.008314, -87.777921)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3916,2009-06-02,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,9,0,2009,6,2,2,23,"(41.991429, -87.747113)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3917,2009-06-02,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,3,0,2009,6,2,2,23,"(42.010412, -87.66214)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3918,2009-06-02,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,4,0,2009,6,2,2,23,"(42.010412, -87.66214)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3919,2009-06-02,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,2,0,2009,6,2,2,23,"(41.89923, -87.716788)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3920,2009-06-02,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,1,0,2009,6,2,2,23,"(41.89923, -87.716788)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3921,2009-06-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,6,0,2009,6,2,2,23,"(41.903002, -87.688267)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3922,2009-06-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,1,0,2009,6,2,2,23,"(41.903002, -87.688267)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3923,2009-06-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,3,0,2009,6,2,2,23,"(41.903002, -87.688267)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3924,2009-06-02,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,5,0,2009,6,2,2,23,"(41.960616, -87.777189)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3925,2009-06-02,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,10,0,2009,6,2,2,23,"(41.960616, -87.777189)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3926,2009-06-02,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,4,0,2009,6,2,2,23,"(41.704336, -87.703736)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3927,2009-06-02,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,2,0,2009,6,2,2,23,"(41.704336, -87.703736)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3928,2009-06-02,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,6,0,2009,6,2,2,23,"(41.911824, -87.726737)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3929,2009-06-02,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,5,0,2009,6,2,2,23,"(41.911824, -87.726737)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3930,2009-06-02,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,2,0,2009,6,2,2,23,"(41.911824, -87.726737)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3931,2009-06-02,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,2,0,2009,6,2,2,23,"(41.801179, -87.679447)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3932,2009-06-02,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,3,0,2009,6,2,2,23,"(41.800737, -87.71188)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3933,2009-06-02,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,5,0,2009,6,2,2,23,"(41.800737, -87.71188)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3934,2009-06-02,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,11,0,2009,6,2,2,23,"(41.77166, -87.703047)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3935,2009-06-02,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,3,0,2009,6,2,2,23,"(41.77166, -87.703047)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3936,2009-06-02,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,5,0,2009,6,2,2,23,"(41.768388, -87.678649)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3937,2009-06-02,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,4,0,2009,6,2,2,23,"(41.773215, -87.60088)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3938,2009-06-02,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,5,0,2009,6,2,2,23,"(41.773215, -87.60088)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3939,2009-06-02,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,2009,6,2,2,23,"(41.773215, -87.60088)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3940,2009-06-02,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,11,0,2009,6,2,2,23,"(41.822536, -87.666343)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3941,2009-06-02,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,5,0,2009,6,2,2,23,"(41.822536, -87.666343)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3942,2009-06-02,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,4,0,2009,6,2,2,23,"(41.822536, -87.666343)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3943,2009-06-02,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,1,0,2009,6,2,2,23,"(41.803423, -87.642984)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3944,2009-06-02,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,5,0,2009,6,2,2,23,"(41.803423, -87.642984)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3945,2009-06-02,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,2009,6,2,2,23,"(41.754292, -87.590773)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3946,2009-06-02,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,2009,6,2,2,23,"(41.798697, -87.736812)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3947,2009-06-02,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0,2009,6,2,2,23,"(41.798697, -87.736812)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3948,2009-06-02,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,2009,6,2,2,23,"(41.776156, -87.778927)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3949,2009-06-02,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,13,0,2009,6,2,2,23,"(41.82561, -87.726549)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3950,2009-06-02,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,8,0,2009,6,2,2,23,"(41.82561, -87.726549)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3951,2009-06-02,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,2009,6,2,2,23,"(41.82561, -87.726549)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3952,2009-06-02,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,3,0,2009,6,2,2,23,"(41.673408, -87.599862)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3953,2009-06-02,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,16,0,2009,6,2,2,23,"(41.673408, -87.599862)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3954,2009-06-02,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,2,0,2009,6,2,2,23,"(41.673408, -87.599862)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3955,2009-06-02,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,2009,6,2,2,23,"(41.740641, -87.546587)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3956,2009-06-02,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,5,0,2009,6,2,2,23,"(41.740641, -87.546587)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3957,2009-06-02,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,2009,6,2,2,23,"(41.680946, -87.535198)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3958,2009-06-02,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,1,0,2009,6,2,2,23,"(41.704572, -87.565666)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3959,2009-06-02,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,3,0,2009,6,2,2,23,"(41.750498, -87.605294)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3960,2009-06-02,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,1,0,2009,6,2,2,23,"(41.659112, -87.538693)",2,61,50,56,-10,47,51,0419,1920,"['RA', 'BR']",0.06,29.42,30.07,8.3,3,9.2,9,66
3961,2009-06-02,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,9,0,2009,6,2,2,23,"(41.992478, -87.862995)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3962,2009-06-02,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX TERRITANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,1,0,2009,6,2,2,23,"(41.992478, -87.862995)",1,60,48,54,-10,46,50,0419,1920,"['RA', 'BR']",0.12,29.36,30.09,7.4,3,8.0,11,64
3963,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,22,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3964,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3965,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,21,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3966,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,27,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3967,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,35,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3968,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,49,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3969,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3970,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,14,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3971,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,19,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3972,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,9,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3973,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,11,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3974,2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,27,0,2009,6,3,3,23,"(41.974689, -87.890615)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
3975,2009-06-03,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,11,0,2009,6,3,3,23,"(41.957799, -87.930995)",1,61,43,52,-12,39,46,0418,1921,['MD'],0.00,29.42,30.15,10.5,4,10.7,13,64
